keyword,title,company,location,career,education,work_type,deadline,link,rec_idx,crawled_at
헬스케어,오상헬스케어-Europe Team-해외영업 직무 채용,(주)오상헬스케어,경기 안양시 동안구,경력무관,학력무관,정규직,~ 09/06(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51236645&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51236645,2025-09-02 16:19:07
헬스케어,(주)유유헬스케어생산2파트 생산 설비 오퍼레이터 인원 채용,(주)유유헬스케어,강원 횡성군,경력무관,학력무관,정규직,~ 10/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51676224&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51676224,2025-09-02 16:19:07
헬스케어,[코스닥상장/주4.5일] 에스지헬스케어구매자재팀(중국어) 채용,(주)에스지헬스케어,서울 송파구,경력1년↑,학력무관,정규직,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51612685&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51612685,2025-09-02 16:19:07
헬스케어,[코스닥 상장/주4.5일] 에스지헬스케어의료기기 기술팀 채용,(주)에스지헬스케어,서울 송파구,신입·경력,초대졸↑,정규직,~ 09/25(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51652383&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51652383,2025-09-02 16:19:07
헬스케어,대원헬스케어(주) 건강기능식품 생산직(신입/경력) 모집,대원헬스케어(주),충남 예산군,경력무관,학력무관,정규직,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51613432&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51613432,2025-09-02 16:19:07
헬스케어,[서울] 의약품사업본부헬스케어팀 팀장(총괄) 모집(10년 이상),(주)엔지켐생명과학,서울 서초구,경력 10~20년,학력무관,정규직,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51626515&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51626515,2025-09-02 16:19:07
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (대구지사)",(주)메디칼스탠다드,대구 동구,경력3년↑,초대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629759&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51629759,2025-09-02 16:19:07
헬스케어,에이스헬스케어(주) 연구소 제품 인허가(RA) 담당자 채용,에이스헬스케어(주),서울 강동구,경력 5~15년,대졸↑,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51509131&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51509131,2025-09-02 16:19:07
헬스케어,[에이스헬스케어(주)] 의료기기 국내 영업 담당(신입 가능),에이스헬스케어(주),서울 강동구,신입·경력,대졸↑,정규직,~ 10/01(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51701049&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51701049,2025-09-02 16:19:07
헬스케어,SW헬스케어의약품사업부 영업지원 모집 (경력),(주)에스더블유헬스케어,인천 서구,경력 2~10년,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51407267&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51407267,2025-09-02 16:19:07
헬스케어,[업계상위/연봉상향]헬스케어/식품 브랜드매니저(팀장급) 채용,(주)사람인에이치에스,서울 성동구,경력7년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51619854&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51619854,2025-09-02 16:19:07
헬스케어,[업계상위/연봉상향]헬스케어/식품 브랜드매니저 경력 채용,(주)사람인에이치에스,서울 성동구,경력7년↑,대졸↑,정규직,~ 09/06(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51631422&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51631422,2025-09-02 16:19:07
헬스케어,의료기기 홈헬스케어영업부 신입 및 경력사원 모집,수도헬스케어(주),서울 영등포구,경력무관,초대졸↑,정규직,~ 09/26(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51680292&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51680292,2025-09-02 16:19:07
헬스케어,제약&헬스케어: 마케팅 기획 정규직 경력 채용[팀원],(주) 아이파트너스코리아,서울 성동구,경력 2~4년,대졸↑,정규직,~ 09/28(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51688578&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51688578,2025-09-02 16:19:07
헬스케어,홈헬스케어서비스 영업직,바이탈에어코리아(주),서울 송파구,신입·경력,대졸↑,정규직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51683005&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51683005,2025-09-02 16:19:07
헬스케어,홈헬스케어상담 간호사,바이탈에어코리아(주),서울 송파구,경력 2~9년,초대졸↑,정규직,~ 10/01(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51707545&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51707545,2025-09-02 16:19:07
헬스케어,[이그니스]헬스케어사업본부 경력직 공개 채용,(주)이그니스,서울 성동구,경력 3~15년,대졸↑,정규직,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51396423&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51396423,2025-09-02 16:19:07
헬스케어,[경력]헬스케어병원 영업 담당자,(주)카카오헬스케어,경기 성남시 분당구,경력 3~10년,학력무관,정규직,~ 09/15(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51612528&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51612528,2025-09-02 16:19:07
헬스케어,HLB(주)헬스케어환경미화담당 채용,에이치엘비(주)헬스케어,세종특별자치시,경력무관,학력무관,정규직·계약직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51417952&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51417952,2025-09-02 16:19:07
헬스케어,HLB(주)헬스케어마케팅본부 마케팅팀 디자이너 채용,에이치엘비(주)헬스케어,세종특별자치시,신입·경력,초대졸↑,정규직,~ 09/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51369703&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51369703,2025-09-02 16:19:07
헬스케어,HLB(주)헬스케어기술연구소 경력직 연구원 채용,에이치엘비(주)헬스케어,세종특별자치시,경력5년↑,대졸↑,정규직,~ 10/10(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51522339&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51522339,2025-09-02 16:19:07
헬스케어,HLB(주)헬스케어영업본부 영업직(OTC/화장품) 채용,에이치엘비(주)헬스케어,세종특별자치시,경력3년↑,학력무관,정규직,~ 09/17(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51573588&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51573588,2025-09-02 16:19:07
헬스케어,[(주)퍼슨헬스케어] 제약 마케팅 경력 채용,(주)퍼슨헬스케어,서울 금천구,경력 2~15년,대졸↑,정규직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51675550&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51675550,2025-09-02 16:19:07
헬스케어,[국내유명헬스케어컨설팅그룹] 전략 컨설턴트(경력직),(주)에이치알그룹,서울 서초구,경력4년↑,대졸↑,정규직,~ 09/16(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51702997&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51702997,2025-09-02 16:19:07
헬스케어,멘리케헬스케어- Clinical Specialist,멘리케헬스케어코리아(주),서울 송파구,경력 3~5년,대졸↑,정규직,~ 10/19(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51607336&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=bb94712d-5995-4260-bb27-a4247dca5ace,51607336,2025-09-02 16:19:07
헬스케어,디지털헬스케어연구행정 담당자 채용,주식회사 스피어코퍼레이션,서울 강남구,경력무관,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51277905&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51277905,2025-09-02 16:19:09
헬스케어,[헬스케어서비스] 물류/포장 담당 매니저,솔닥(주),서울 강남구,경력,학력무관,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51468046&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51468046,2025-09-02 16:19:09
헬스케어,[디지털헬스케어] 의료AI 솔루션 임상연구 및 관리,(주)엑소시스템즈,경기 성남시 수정구,경력 3~10년,대졸↑,정규직·파트,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519053&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51519053,2025-09-02 16:19:09
헬스케어,AI헬스케어스타트업에서 R&D 기획 담당자 채용 (이공계 전공),(주)유비아이리스,대전 서구,신입·경력,석사↑,정규직·계약직,~ 09/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51315254&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51315254,2025-09-02 16:19:09
헬스케어,[경력]디지털헬스케어서비스 기획 주니어,주식회사 세나클,서울 강남구,경력 1~3년,학력무관,정규직,~ 10/11(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51539354&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51539354,2025-09-02 16:19:09
헬스케어,헬스케어연구과제 기획자 모집,(주)어반데이터랩,서울 강남구,경력3년↑,학력무관,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51251735&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51251735,2025-09-02 16:19:09
헬스케어,[헬스케어/스타트업] 콘텐츠 마케터 채용,(주)엑서체인,서울 강남구,신입·경력,대졸↑,정규직·계약직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51463323&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51463323,2025-09-02 16:19:09
헬스케어,[스포애니 케이디헬스케어] 본사 회계팀 경력직 채용,(주)케이디헬스케어,서울 송파구,신입·경력,초대졸↑,정규직,~ 10/11(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51534506&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51534506,2025-09-02 16:19:09
헬스케어,[글로벌헬스케어플랫폼] 회계 담당자,(주)코리아휴먼리소시스,서울 강남구,경력7년↑,대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51591795&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51591795,2025-09-02 16:19:09
헬스케어,병원 의원 영업 매니져 (헬스케어솔루션 영업),클라우드호스피탈(주),서울 강남구,경력무관,학력무관,정규직,~ 09/19(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51601927&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51601927,2025-09-02 16:19:09
헬스케어,병원 의원 세일즈 매니져 (헬스케어솔루션 영업),클라우드호스피탈(주),서울 강남구,경력무관,학력무관,정규직,~ 09/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51631969&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51631969,2025-09-02 16:19:09
헬스케어,[헬스케어/재무회계] Accountant,로버트월터스코리아(주),서울 중구,경력,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51658222&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51658222,2025-09-02 16:19:09
헬스케어,디지털헬스케어영업  지원 및 사업 관리 인력 채용,(주)바이오커넥트,서울 서초구,경력무관,대졸↑,정규직,~ 10/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51691368&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51691368,2025-09-02 16:19:09
헬스케어,헬스케어제품 분야의 PO를 모십니다,(주)바이오커넥트,서울 서초구,경력무관,대졸↑,정규직,~ 10/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51691425&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51691425,2025-09-02 16:19:09
헬스케어,[삼성역]스트레칭 전문 프리미엄헬스케어트레이너 채용,어시(주),서울 강남구,경력무관,학력무관,정규직,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51365299&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51365299,2025-09-02 16:19:09
헬스케어,디지털헬스케어신사업 기획(팀장급),(주)차헬스케어,경기 성남시 분당구,경력 5~15년,대졸↑,정규직,~ 09/26(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51408164&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51408164,2025-09-02 16:19:09
헬스케어,주식회사 차헬스케어글로벌운영본부 경력직 채용,(주)차헬스케어,경기 성남시 분당구,경력 5~15년,대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51527857&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51527857,2025-09-02 16:19:09
헬스케어,[마린시티]스트레칭 전문 프리미엄헬스케어브랜드 채용,어시(주),부산 해운대구,경력무관,학력무관,정규직,~ 09/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51538741&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51538741,2025-09-02 16:19:09
헬스케어,코스닥상장사헬스케어본부 사업총괄(전무~사장),(주)글로벌스카우트,서울 서초구,경력20년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51686368&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51686368,2025-09-02 16:19:09
헬스케어,(주) 더존보청기 &헬스케어고객관리,(주)더존보청기,대구 수성구,경력무관,초대졸↑,정규직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51271426&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51271426,2025-09-02 16:19:09
헬스케어,헬스케어스타트업 약국 사업부 영업지원 cs직원 채용,(주)헬스포트,서울 성동구,경력무관,학력무관,정규직,~ 09/25(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51658687&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51658687,2025-09-02 16:19:09
헬스케어,아주헬스케어(주) 디자인담당 경력사원 모집,아주헬스케어(주),서울 서초구,경력 3~10년,초대졸↑,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51659798&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51659798,2025-09-02 16:19:09
헬스케어,[150억 투자]헬스케어IoT 하드웨어 엔지니어(회로설계) 채용,알고케어(주),서울 중구,경력 10~20년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51665100&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51665100,2025-09-02 16:19:09
헬스케어,[위뉴]헬스케어웹 콘텐츠 디자이너(경력) 채용,(주)위뉴,경기 고양시 일산동구,경력 3~6년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51668532&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51668532,2025-09-02 16:19:09
헬스케어,(주)마이베네핏 디지털헬스케어콘텐츠 기획 및 검증 사원 모집,(주)마이베네핏,서울 서초구,신입,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51595783&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51595783,2025-09-02 16:19:09
헬스케어,[재택가능] 화장품 뷰티헬스케어온라인 마케터 채용,(주)엔비커뮤니티,서울 서초구,경력2년↑,학력무관,정규직·계약직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51638132&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51638132,2025-09-02 16:19:09
헬스케어,상장 중견 글로벌헬스케어그룹 인사팀장,피플뱅크코리아(주),서울 광진구,경력 10~15년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693680&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51693680,2025-09-02 16:19:09
헬스케어,[메가브릿지/헬스케어] 기획자를 모집합니다.(3년~ 6년),(주)메가브릿지,서울 영등포구,경력 3~5년,학력무관,정규직,~ 09/27(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51677729&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51677729,2025-09-02 16:19:09
헬스케어,(주)청윤헬스케어병원 대외협력팀 구인,(주)청윤헬스케어,경기 화성시,신입·경력,학력무관,정규직,~ 09/24(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51640432&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51640432,2025-09-02 16:19:09
헬스케어,래피젠헬스케어의원 검진센터 사후관리 간호사 채용,(재)한국산업의학연구소 래피젠헬스케어의원,서울 금천구,경력,초대졸↑,정규직,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51483519&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51483519,2025-09-02 16:19:09
헬스케어,송파구 위치 서울대 사내벤처 바이오헬스케어기업 재무팀 과장급,한스컨설팅,서울 송파구,경력 10~15년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51672065&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51672065,2025-09-02 16:19:09
헬스케어,[헬스케어기업] 교육담당자(HRD) 과장급 채용,워크맨그룹 주식회사,서울 강남구,경력 8~12년,대졸↑,정규직,~ 09/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51691161&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51691161,2025-09-02 16:19:09
헬스케어,[헬스케어/생활용품] SNS 컨텐츠 마케터 모집,(주) 에이비그라운드,대구 수성구,경력무관,초대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519681&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51519681,2025-09-02 16:19:09
헬스케어,헬스케어/건강식품브랜드 2D 디자이너 모집,(주) 에이비그라운드,대구 수성구,경력무관,초대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51542102&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51542102,2025-09-02 16:19:09
헬스케어,[유연근무/주 1일 재택] 커머스 영상PD (스킨케어/헬스케어),주식회사 핀슬러코리아,서울 마포구,신입·경력,학력무관,정규직,~ 09/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51557653&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51557653,2025-09-02 16:19:09
헬스케어,"[상장 바이오사]헬스케어(건기식, 화장품) 총괄 팀장",제이앤파트너즈코리아(주),서울 용산구,경력 10~20년,대졸↑,정규직,~ 09/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51665583&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51665583,2025-09-02 16:19:09
